Date,AQI,city_ascii,state_id,state_name
1995-07-28,202,San Diego,CA,California
1995-09-12,202,San Diego,CA,California
1995-09-20,202,San Diego,CA,California
1995-10-27,204,San Diego,CA,California
1995-06-24,203,San Francisco,CA,California
1995-07-15,209,San Francisco,CA,California
1995-07-27,210,San Francisco,CA,California
1995-08-14,207,San Francisco,CA,California
1995-07-15,204,San Jose,CA,California
1995-09-06,214,Santa Maria,CA,California
1995-10-04,210,Santa Maria,CA,California
1995-08-16,203,Sevierville,TN,Tennessee
1995-06-17,206,Sheboygan,WI,Wisconsin
1995-06-23,201,South Bend,IN,Indiana
1995-07-14,206,South Bend,IN,Indiana
1995-06-30,205,Springfield,MA,Massachusetts
1995-07-13,204,Springfield,MA,Massachusetts
1995-07-13,208,Springfield,OH,Ohio
1995-06-18,201,St. Louis,MO,Missouri
1995-06-21,207,St. Louis,MO,Missouri
1995-06-24,221,St. Louis,MO,Missouri
1995-07-11,207,St. Louis,MO,Missouri
1995-07-13,217,St. Louis,MO,Missouri
1995-08-18,208,St. Louis,MO,Missouri
1995-08-25,203,St. Louis,MO,Missouri
1995-08-26,203,St. Louis,MO,Missouri
1995-08-29,209,St. Louis,MO,Missouri
1995-07-27,202,Stockton,CA,California
1995-07-13,202,Torrington,CT,Connecticut
1995-06-19,219,Trenton,NJ,New Jersey
1995-07-13,204,Trenton,NJ,New Jersey
1995-07-14,201,Trenton,NJ,New Jersey
1995-07-25,204,Trenton,NJ,New Jersey
1995-08-01,207,Trenton,NJ,New Jersey
1995-08-02,206,Trenton,NJ,New Jersey
1995-08-27,210,Tulsa,OK,Oklahoma
1995-08-28,202,Tulsa,OK,Oklahoma
1995-07-14,210,Vineland,NJ,New Jersey
1995-07-15,210,Vineland,NJ,New Jersey
1995-06-27,207,Visalia,CA,California
1995-07-15,204,Visalia,CA,California
1995-08-15,201,Visalia,CA,California
1995-09-14,205,Visalia,CA,California
1995-06-18,218,Washington,DC,District of Columbia
1995-06-19,210,Washington,DC,District of Columbia
1995-07-13,201,Washington,DC,District of Columbia
1995-07-14,203,Washington,DC,District of Columbia
1995-07-15,225,Washington,DC,District of Columbia
1995-07-31,216,Washington,DC,District of Columbia
1995-08-01,201,Washington,DC,District of Columbia
1995-06-19,203,Watertown,NY,New York
1995-07-13,205,Wilmington,OH,Ohio
1995-07-13,201,Worcester,MA,Massachusetts
1995-07-14,213,Worcester,MA,Massachusetts
1995-08-01,215,Worcester,MA,Massachusetts
1995-09-07,203,Worcester,MA,Massachusetts
1995-06-19,208,Youngstown,OH,Ohio
1994-06-17,209,Albany,NY,New York
1994-07-13,202,Allentown,PA,Pennsylvania
1994-05-23,202,Atlanta,GA,Georgia
1994-05-24,205,Atlanta,GA,Georgia
1994-06-03,204,Atlanta,GA,Georgia
1994-06-20,209,Atlanta,GA,Georgia
1994-08-11,201,Atlanta,GA,Georgia
1994-06-09,207,Bakersfield,CA,California
1994-06-10,218,Bakersfield,CA,California
1994-06-23,201,Bakersfield,CA,California
1994-06-26,204,Bakersfield,CA,California
1994-06-27,222,Bakersfield,CA,California
1994-06-28,217,Bakersfield,CA,California
1994-06-30,207,Bakersfield,CA,California
1994-07-07,202,Bakersfield,CA,California
1994-07-08,225,Bakersfield,CA,California
1994-07-09,201,Bakersfield,CA,California
1994-07-16,203,Bakersfield,CA,California
1994-07-17,205,Bakersfield,CA,California
1994-07-22,203,Bakersfield,CA,California
1994-07-26,206,Bakersfield,CA,California
1994-07-29,204,Bakersfield,CA,California
1994-08-05,202,Bakersfield,CA,California
1994-08-06,213,Bakersfield,CA,California
1994-08-11,205,Bakersfield,CA,California
1994-08-19,201,Bakersfield,CA,California
1994-08-24,214,Bakersfield,CA,California
1994-08-25,207,Bakersfield,CA,California
1994-08-26,206,Bakersfield,CA,California
1994-09-15,206,Bakersfield,CA,California
1994-09-26,202,Bakersfield,CA,California
1994-06-14,213,Baltimore,MD,Maryland
1994-06-15,203,Baltimore,MD,Maryland
1994-06-16,204,Baltimore,MD,Maryland
1994-06-23,209,Baltimore,MD,Maryland
1994-07-06,212,Baltimore,MD,Maryland
1994-07-12,201,Baltimore,MD,Maryland
1994-07-13,222,Baltimore,MD,Maryland
1994-08-17,202,Baton Rouge,LA,Louisiana
1994-09-06,204,Baton Rouge,LA,Louisiana
1994-01-05,248,Bishop,CA,California
1994-05-15,247,Bishop,CA,California
1994-11-17,268,Bishop,CA,California
1994-11-25,296,Bishop,CA,California
1994-07-21,214,Boston,MA,Massachusetts
1994-08-09,206,Boston,MA,Massachusetts
1994-06-18,225,Bridgeport,CT,Connecticut
1994-07-06,225,Bridgeport,CT,Connecticut
1994-07-07,206,Bridgeport,CT,Connecticut
1994-07-13,222,Bridgeport,CT,Connecticut
1994-05-24,201,Charlotte,NC,North Carolina
1994-06-21,202,Charlotte,NC,North Carolina
1994-05-24,201,Chattanooga,TN,Tennessee
1994-05-22,204,Chicago,IL,Illinois
1994-05-30,203,Chicago,IL,Illinois
1994-06-16,240,Chicago,IL,Illinois
1994-06-18,214,Chicago,IL,Illinois
1994-06-05,206,Cincinnati,OH,Ohio
1994-06-20,201,Cincinnati,OH,Ohio
1994-06-18,203,Cleveland,OH,Ohio
1994-06-20,213,Dallas,TX,Texas
1994-06-22,203,Dallas,TX,Texas
1994-08-11,204,Dallas,TX,Texas
1994-08-13,204,Dallas,TX,Texas
1994-08-22,214,Dallas,TX,Texas
1994-09-20,203,Dallas,TX,Texas
1994-10-01,207,Dallas,TX,Texas
1994-05-22,218,Detroit,MI,Michigan
1994-06-16,210,Detroit,MI,Michigan
1994-06-18,203,Detroit,MI,Michigan
1994-08-18,203,Detroit,MI,Michigan
1994-11-25,212,El Centro,CA,California
1994-08-06,201,El Paso,TX,Texas
1994-05-22,203,Evansville,IN,Indiana
1994-06-04,203,Evansville,IN,Indiana
1994-06-11,204,Evansville,IN,Indiana
1994-06-18,209,Evansville,IN,Indiana
1994-06-19,202,Evansville,IN,Indiana
1994-06-20,223,Evansville,IN,Indiana
1994-06-21,202,Evansville,IN,Indiana
1994-06-22,205,Evansville,IN,Indiana
1994-06-19,202,Fort Wayne,IN,Indiana
1994-04-15,203,Fresno,CA,California
1994-07-08,205,Fresno,CA,California
1994-07-09,206,Fresno,CA,California
1994-08-06,203,Fresno,CA,California
1994-07-13,203,Gettysburg,PA,Pennsylvania
1994-06-17,215,Grand Rapids,MI,Michigan
1994-06-16,218,Green Bay,WI,Wisconsin
1994-06-23,203,Harrisburg,PA,Pennsylvania
1994-07-13,208,Harrisburg,PA,Pennsylvania
1994-06-18,232,Hartford,CT,Connecticut
1994-08-09,204,Hartford,CT,Connecticut
1994-05-19,205,Houston,TX,Texas
1994-05-21,220,Houston,TX,Texas
1994-05-22,223,Houston,TX,Texas
1994-05-23,203,Houston,TX,Texas
1994-07-29,214,Houston,TX,Texas
1994-07-30,206,Houston,TX,Texas
1994-08-10,202,Houston,TX,Texas
1994-08-14,215,Houston,TX,Texas
1994-08-25,215,Houston,TX,Texas
1994-08-26,224,Houston,TX,Texas
1994-08-29,209,Houston,TX,Texas
1994-10-03,234,Houston,TX,Texas
1994-10-05,206,Houston,TX,Texas
1994-10-29,206,Houston,TX,Texas
1994-06-05,205,Huntington,WV,West Virginia
1994-06-20,223,Huntington,WV,West Virginia
1994-05-23,204,Knoxville,TN,Tennessee
1994-07-13,201,Lancaster,PA,Pennsylvania
1994-10-15,267,Las Cruces,NM,New Mexico
1994-01-01,204,Los Angeles,CA,California
1994-01-14,205,Los Angeles,CA,California
1994-04-02,213,Los Angeles,CA,California
1994-04-17,212,Los Angeles,CA,California
1994-05-14,212,Los Angeles,CA,California
1994-05-27,201,Los Angeles,CA,California
1994-05-28,245,Los Angeles,CA,California
1994-05-29,243,Los Angeles,CA,California
1994-06-02,224,Los Angeles,CA,California
1994-06-03,201,Los Angeles,CA,California
1994-06-04,221,Los Angeles,CA,California
1994-06-08,218,Los Angeles,CA,California
1994-06-09,241,Los Angeles,CA,California
1994-06-10,241,Los Angeles,CA,California
1994-06-11,216,Los Angeles,CA,California
1994-06-12,218,Los Angeles,CA,California
1994-06-13,206,Los Angeles,CA,California
1994-06-18,230,Los Angeles,CA,California
1994-06-19,219,Los Angeles,CA,California
1994-06-21,222,Los Angeles,CA,California
1994-06-22,248,Los Angeles,CA,California
1994-06-23,235,Los Angeles,CA,California
1994-06-24,215,Los Angeles,CA,California
1994-06-25,269,Los Angeles,CA,California
1994-06-26,271,Los Angeles,CA,California
1994-06-27,260,Los Angeles,CA,California
1994-06-28,246,Los Angeles,CA,California
1994-06-29,292,Los Angeles,CA,California
1994-06-30,204,Los Angeles,CA,California
1994-07-01,201,Los Angeles,CA,California
1994-07-02,221,Los Angeles,CA,California
1994-07-03,201,Los Angeles,CA,California
1994-07-07,226,Los Angeles,CA,California
1994-07-08,249,Los Angeles,CA,California
1994-07-09,255,Los Angeles,CA,California
1994-07-10,218,Los Angeles,CA,California
1994-07-11,204,Los Angeles,CA,California
1994-07-14,208,Los Angeles,CA,California
1994-07-15,210,Los Angeles,CA,California
1994-07-16,253,Los Angeles,CA,California
1994-07-17,210,Los Angeles,CA,California
1994-07-21,207,Los Angeles,CA,California
1994-07-23,207,Los Angeles,CA,California
1994-07-24,228,Los Angeles,CA,California
1994-07-25,214,Los Angeles,CA,California
1994-07-26,240,Los Angeles,CA,California
1994-07-27,244,Los Angeles,CA,California
1994-07-28,237,Los Angeles,CA,California
1994-07-29,219,Los Angeles,CA,California
1994-07-31,226,Los Angeles,CA,California
1994-08-01,223,Los Angeles,CA,California
1994-08-02,226,Los Angeles,CA,California
1994-08-03,210,Los Angeles,CA,California
1994-08-04,236,Los Angeles,CA,California
1994-08-05,283,Los Angeles,CA,California
1994-08-06,242,Los Angeles,CA,California
1994-08-07,207,Los Angeles,CA,California
1994-08-08,206,Los Angeles,CA,California
1994-08-09,219,Los Angeles,CA,California
1994-08-11,215,Los Angeles,CA,California
1994-08-12,212,Los Angeles,CA,California
1994-08-13,236,Los Angeles,CA,California
1994-08-15,226,Los Angeles,CA,California
1994-08-16,221,Los Angeles,CA,California
1994-08-20,212,Los Angeles,CA,California
1994-08-23,209,Los Angeles,CA,California
1994-08-24,217,Los Angeles,CA,California
1994-08-25,220,Los Angeles,CA,California
1994-08-27,203,Los Angeles,CA,California
1994-08-28,223,Los Angeles,CA,California
1994-08-29,201,Los Angeles,CA,California
1994-08-30,206,Los Angeles,CA,California
1994-08-31,201,Los Angeles,CA,California
1994-09-01,205,Los Angeles,CA,California
1994-09-02,208,Los Angeles,CA,California
1994-09-03,230,Los Angeles,CA,California
1994-09-04,235,Los Angeles,CA,California
1994-09-05,224,Los Angeles,CA,California
1994-09-09,206,Los Angeles,CA,California
1994-09-16,205,Los Angeles,CA,California
1994-09-17,219,Los Angeles,CA,California
1994-09-25,202,Los Angeles,CA,California
1994-06-16,251,Manitowoc,WI,Wisconsin
1994-07-13,202,Merced,CA,California
1994-05-22,201,Michigan City,IN,Indiana
1994-06-17,207,Michigan City,IN,Indiana
1994-06-16,245,Milwaukee,WI,Wisconsin
1994-06-18,216,Milwaukee,WI,Wisconsin
1994-06-18,212,New Haven,CT,Connecticut
1994-07-13,219,New Haven,CT,Connecticut
1994-07-24,203,New Orleans,LA,Louisiana
1994-09-27,203,New Orleans,LA,Louisiana
1994-06-14,202,New York,NY,New York
1994-06-15,225,New York,NY,New York
1994-06-18,202,New York,NY,New York
1994-07-06,202,New York,NY,New York
1994-07-13,218,New York,NY,New York
1994-07-20,204,New York,NY,New York
1994-08-04,204,New York,NY,New York
1994-08-13,205,New York,NY,New York
1994-06-18,202,Owensboro,KY,Kentucky
1994-05-28,201,Oxnard,CA,California
1994-05-29,208,Oxnard,CA,California
1994-06-09,210,Oxnard,CA,California
1994-06-24,228,Oxnard,CA,California
1994-06-25,216,Oxnard,CA,California
1994-06-29,204,Oxnard,CA,California
1994-07-09,217,Oxnard,CA,California
1994-08-06,213,Oxnard,CA,California
1994-08-12,209,Oxnard,CA,California
1994-08-13,209,Oxnard,CA,California
1994-08-16,202,Oxnard,CA,California
1994-08-26,202,Oxnard,CA,California
1994-08-31,204,Oxnard,CA,California
1994-09-04,203,Oxnard,CA,California
1994-09-16,207,Oxnard,CA,California
1994-09-17,203,Oxnard,CA,California
1994-06-20,204,Paducah,KY,Kentucky
1994-07-20,203,Parkersburg,WV,West Virginia
1994-01-26,221,Philadelphia,PA,Pennsylvania
1994-06-18,210,Philadelphia,PA,Pennsylvania
1994-07-06,201,Philadelphia,PA,Pennsylvania
1994-07-08,201,Philadelphia,PA,Pennsylvania
1994-07-12,216,Philadelphia,PA,Pennsylvania
1994-07-13,208,Philadelphia,PA,Pennsylvania
1994-08-04,204,Philadelphia,PA,Pennsylvania
1994-08-06,224,Philadelphia,PA,Pennsylvania
1994-06-16,204,Pittsburgh,PA,Pennsylvania
1994-06-18,203,Pittsburgh,PA,Pennsylvania
1994-06-23,201,Pittsburgh,PA,Pennsylvania
1994-07-20,205,Pittsburgh,PA,Pennsylvania
1994-07-21,209,Portland,ME,Maine
1994-07-20,206,Portland,OR,Oregon
1994-06-18,203,Providence,RI,Rhode Island
1994-07-13,219,Providence,RI,Rhode Island
1994-06-16,232,Racine,WI,Wisconsin
1994-07-13,207,Reading,PA,Pennsylvania
1994-06-15,213,Richmond,VA,Virginia
1994-03-31,203,Riverside,CA,California
1994-04-02,216,Riverside,CA,California
1994-04-16,205,Riverside,CA,California
1994-04-17,224,Riverside,CA,California
1994-04-18,218,Riverside,CA,California
1994-04-19,207,Riverside,CA,California
1994-04-20,214,Riverside,CA,California
1994-05-03,219,Riverside,CA,California
1994-05-04,221,Riverside,CA,California
1994-05-11,207,Riverside,CA,California
1994-05-14,224,Riverside,CA,California
1994-05-22,217,Riverside,CA,California
1994-05-27,210,Riverside,CA,California
1994-05-28,233,Riverside,CA,California
1994-05-29,219,Riverside,CA,California
1994-06-01,228,Riverside,CA,California
1994-06-02,249,Riverside,CA,California
1994-06-03,220,Riverside,CA,California
1994-06-04,238,Riverside,CA,California
1994-06-07,208,Riverside,CA,California
1994-06-08,252,Riverside,CA,California
1994-06-09,245,Riverside,CA,California
1994-06-10,249,Riverside,CA,California
1994-06-11,240,Riverside,CA,California
1994-06-12,228,Riverside,CA,California
1994-06-13,239,Riverside,CA,California
1994-06-14,214,Riverside,CA,California
1994-06-17,236,Riverside,CA,California
1994-06-18,237,Riverside,CA,California
1994-06-19,230,Riverside,CA,California
1994-06-20,228,Riverside,CA,California
1994-06-21,243,Riverside,CA,California
1994-06-22,249,Riverside,CA,California
1994-06-23,244,Riverside,CA,California
1994-06-25,278,Riverside,CA,California
1994-06-26,246,Riverside,CA,California
1994-06-27,239,Riverside,CA,California
1994-06-28,264,Riverside,CA,California
1994-06-29,261,Riverside,CA,California
1994-06-30,257,Riverside,CA,California
1994-07-01,251,Riverside,CA,California
1994-07-02,253,Riverside,CA,California
1994-07-03,203,Riverside,CA,California
1994-07-06,214,Riverside,CA,California
1994-07-07,255,Riverside,CA,California
1994-07-08,287,Riverside,CA,California
1994-07-09,264,Riverside,CA,California
1994-07-10,215,Riverside,CA,California
1994-07-11,223,Riverside,CA,California
1994-07-12,222,Riverside,CA,California
1994-07-13,217,Riverside,CA,California
1994-07-14,249,Riverside,CA,California
1994-07-15,240,Riverside,CA,California
1994-07-16,257,Riverside,CA,California
1994-07-17,219,Riverside,CA,California
1994-07-21,251,Riverside,CA,California
1994-07-22,229,Riverside,CA,California
1994-07-23,236,Riverside,CA,California
1994-07-24,235,Riverside,CA,California
1994-07-25,215,Riverside,CA,California
1994-07-26,245,Riverside,CA,California
1994-07-27,265,Riverside,CA,California
1994-07-28,278,Riverside,CA,California
1994-07-29,240,Riverside,CA,California
1994-07-30,245,Riverside,CA,California
1994-07-31,232,Riverside,CA,California
1994-08-01,228,Riverside,CA,California
1994-08-02,244,Riverside,CA,California
1994-08-03,226,Riverside,CA,California
1994-08-04,244,Riverside,CA,California
1994-08-05,292,Riverside,CA,California
1994-08-06,253,Riverside,CA,California
1994-08-07,239,Riverside,CA,California
1994-08-08,219,Riverside,CA,California
1994-08-09,221,Riverside,CA,California
1994-08-10,218,Riverside,CA,California
1994-08-11,236,Riverside,CA,California
1994-08-12,206,Riverside,CA,California
1994-08-13,242,Riverside,CA,California
1994-08-14,237,Riverside,CA,California
1994-08-15,241,Riverside,CA,California
1994-08-16,236,Riverside,CA,California
1994-08-17,204,Riverside,CA,California
1994-08-19,220,Riverside,CA,California
1994-08-20,217,Riverside,CA,California
1994-08-23,228,Riverside,CA,California
1994-08-24,233,Riverside,CA,California
1994-08-25,226,Riverside,CA,California
1994-08-26,214,Riverside,CA,California
1994-08-27,238,Riverside,CA,California
1994-08-28,246,Riverside,CA,California
1994-08-29,209,Riverside,CA,California
1994-08-30,237,Riverside,CA,California
1994-08-31,237,Riverside,CA,California
1994-09-01,236,Riverside,CA,California
1994-09-02,216,Riverside,CA,California
1994-09-03,241,Riverside,CA,California
1994-09-04,237,Riverside,CA,California
1994-09-05,232,Riverside,CA,California
1994-09-07,205,Riverside,CA,California
1994-09-08,202,Riverside,CA,California
1994-09-09,203,Riverside,CA,California
1994-09-16,210,Riverside,CA,California
1994-09-17,218,Riverside,CA,California
1994-09-20,217,Riverside,CA,California
1994-06-10,217,Sacramento,CA,California
1994-06-27,204,Sacramento,CA,California
1994-07-08,213,Sacramento,CA,California
1994-07-12,206,Sacramento,CA,California
1994-07-27,201,Sacramento,CA,California
1994-07-28,202,Sacramento,CA,California
1994-08-17,209,Sacramento,CA,California
1994-08-18,201,Sacramento,CA,California
1994-06-22,205,San Diego,CA,California
1994-06-23,217,San Diego,CA,California
1994-07-09,207,San Diego,CA,California
1994-08-06,202,San Diego,CA,California
1994-08-12,212,Santa Maria,CA,California
1994-07-21,219,Seattle,WA,Washington
1994-07-22,203,Seattle,WA,Washington
1994-05-23,206,Sevierville,TN,Tennessee
1994-06-16,230,Sheboygan,WI,Wisconsin
1994-05-22,202,South Bend,IN,Indiana
1994-07-20,205,Springfield,MA,Massachusetts
1994-08-04,204,Springfield,MA,Massachusetts
1994-06-05,202,Springfield,OH,Ohio
1994-08-19,207,Springfield,OH,Ohio
1994-06-17,201,St. Louis,MO,Missouri
1994-06-18,206,St. Louis,MO,Missouri
1994-06-19,227,St. Louis,MO,Missouri
1994-06-20,205,St. Louis,MO,Missouri
1994-08-17,224,St. Louis,MO,Missouri
1994-08-18,214,St. Louis,MO,Missouri
1994-06-18,207,Terre Haute,IN,Indiana
1994-06-17,219,Toledo,OH,Ohio
1994-06-18,201,Toledo,OH,Ohio
1994-07-13,218,Trenton,NJ,New Jersey
1994-08-09,206,Trenton,NJ,New Jersey
1994-07-28,202,Truckee,CA,California
1994-06-21,202,Tulsa,OK,Oklahoma
1994-05-25,202,Virginia Beach,VA,Virginia
1994-06-10,203,Visalia,CA,California
1994-06-11,201,Visalia,CA,California
1994-06-24,203,Visalia,CA,California
1994-06-28,212,Visalia,CA,California
1994-06-29,208,Visalia,CA,California
1994-06-30,210,Visalia,CA,California
1994-07-01,203,Visalia,CA,California
1994-07-07,208,Visalia,CA,California
1994-07-08,212,Visalia,CA,California
1994-07-09,215,Visalia,CA,California
1994-07-13,212,Visalia,CA,California
1994-07-14,201,Visalia,CA,California
1994-07-15,204,Visalia,CA,California
1994-07-27,210,Visalia,CA,California
1994-07-28,210,Visalia,CA,California
1994-08-04,203,Visalia,CA,California
1994-08-16,209,Visalia,CA,California
1994-06-15,204,Washington,DC,District of Columbia
1994-07-12,201,Washington,DC,District of Columbia
1994-07-13,216,Washington,DC,District of Columbia
1994-02-20,212,Weirton,WV,West Virginia
1994-03-07,281,Weirton,WV,West Virginia
1994-08-25,233,Weirton,WV,West Virginia
1994-11-14,208,Weirton,WV,West Virginia
1994-07-31,210,Wenatchee,WA,Washington
1994-08-09,202,Worcester,MA,Massachusetts
1994-07-13,202,York,PA,Pennsylvania
1993-06-11,203,Atlanta,GA,Georgia
1993-07-09,204,Atlanta,GA,Georgia
1993-07-21,234,Atlanta,GA,Georgia
1993-07-22,222,Atlanta,GA,Georgia
1993-07-23,249,Atlanta,GA,Georgia
1993-07-27,218,Atlanta,GA,Georgia
1993-07-28,208,Atlanta,GA,Georgia
1993-07-29,201,Atlanta,GA,Georgia
1993-08-01,203,Atlanta,GA,Georgia
1993-08-25,212,Atlanta,GA,Georgia
1993-08-26,205,Atlanta,GA,Georgia
1993-06-13,202,Bakersfield,CA,California
1993-06-24,213,Bakersfield,CA,California
1993-06-25,216,Bakersfield,CA,California
1993-06-26,206,Bakersfield,CA,California
1993-06-30,203,Bakersfield,CA,California
1993-07-01,207,Bakersfield,CA,California
1993-07-07,203,Bakersfield,CA,California
1993-07-08,205,Bakersfield,CA,California
1993-07-09,214,Bakersfield,CA,California
1993-07-10,213,Bakersfield,CA,California
1993-07-31,217,Bakersfield,CA,California
1993-08-01,213,Bakersfield,CA,California
1993-08-02,202,Bakersfield,CA,California
1993-08-03,203,Bakersfield,CA,California
1993-08-23,201,Bakersfield,CA,California
1993-09-01,206,Bakersfield,CA,California
1993-09-02,205,Bakersfield,CA,California
1993-09-03,206,Bakersfield,CA,California
1993-09-08,212,Bakersfield,CA,California
1993-09-09,209,Bakersfield,CA,California
1993-09-10,221,Bakersfield,CA,California
1993-09-11,203,Bakersfield,CA,California
1993-09-26,203,Bakersfield,CA,California
1993-09-28,208,Bakersfield,CA,California
1993-10-02,203,Bakersfield,CA,California
1993-10-03,216,Bakersfield,CA,California
1993-10-25,203,Bakersfield,CA,California
1993-06-17,204,Baltimore,MD,Maryland
1993-06-18,230,Baltimore,MD,Maryland
1993-06-28,210,Baltimore,MD,Maryland
1993-07-07,213,Baltimore,MD,Maryland
1993-07-08,214,Baltimore,MD,Maryland
1993-07-09,213,Baltimore,MD,Maryland
1993-07-13,209,Baltimore,MD,Maryland
1993-07-28,207,Baltimore,MD,Maryland
1993-08-25,203,Baltimore,MD,Maryland
1993-08-28,217,Baltimore,MD,Maryland
1993-06-02,202,Baton Rouge,LA,Louisiana
1993-08-12,204,Baton Rouge,LA,Louisiana
1993-08-18,208,Baton Rouge,LA,Louisiana
1993-09-09,203,Baton Rouge,LA,Louisiana
1993-05-15,208,Beaumont,TX,Texas
1993-07-22,205,Birmingham,AL,Alabama
1993-08-19,209,Birmingham,AL,Alabama
1993-05-03,283,Bishop,CA,California
1993-11-14,251,Bishop,CA,California
1993-12-23,283,Bishop,CA,California
1993-06-18,219,Boston,MA,Massachusetts
1993-06-18,203,Bridgeport,CT,Connecticut
1993-07-07,212,Bridgeport,CT,Connecticut
1993-07-08,206,Bridgeport,CT,Connecticut
1993-07-09,204,Bridgeport,CT,Connecticut
1993-08-03,204,Bridgeport,CT,Connecticut
1993-08-25,212,Bridgeport,CT,Connecticut
1993-08-27,215,Bridgeport,CT,Connecticut
1993-08-10,205,Brownsville,TN,Tennessee
1993-07-21,213,Charlotte,NC,North Carolina
1993-07-22,238,Charlotte,NC,North Carolina
1993-07-28,207,Charlotte,NC,North Carolina
1993-08-11,203,Chicago,IL,Illinois
1993-07-24,205,Cincinnati,OH,Ohio
1993-06-24,203,Cleveland,OH,Ohio
1993-11-20,230,Cleveland,OH,Ohio
1993-07-23,203,Columbia,SC,South Carolina
1993-07-30,207,Dallas,TX,Texas
1993-08-20,212,Dallas,TX,Texas
1993-09-07,220,Dallas,TX,Texas
1993-04-26,201,El Centro,CA,California
1993-06-23,219,El Centro,CA,California
1993-10-02,224,El Centro,CA,California
1993-08-28,212,Elizabethtown,KY,Kentucky
1993-06-24,206,Flint,MI,Michigan
1993-06-25,203,Fresno,CA,California
1993-06-26,207,Fresno,CA,California
1993-08-01,205,Fresno,CA,California
1993-08-02,202,Fresno,CA,California
1993-09-02,206,Fresno,CA,California
1993-09-09,216,Fresno,CA,California
1993-09-10,203,Fresno,CA,California
1993-09-26,213,Fresno,CA,California
1993-09-28,217,Fresno,CA,California
1993-10-02,214,Fresno,CA,California
1993-10-03,206,Fresno,CA,California
1993-07-24,204,Gettysburg,PA,Pennsylvania
1993-08-26,202,Grand Rapids,MI,Michigan
1993-07-21,212,Greenville,SC,South Carolina
1993-07-23,207,Greenville,SC,South Carolina
1993-06-18,218,Hartford,CT,Connecticut
1993-06-25,218,Hartford,CT,Connecticut
1993-07-29,205,Hartford,CT,Connecticut
1993-08-04,201,Hartford,CT,Connecticut
1993-03-27,207,Houston,TX,Texas
1993-04-16,212,Houston,TX,Texas
1993-05-14,212,Houston,TX,Texas
1993-05-20,212,Houston,TX,Texas
1993-05-21,207,Houston,TX,Texas
1993-06-16,204,Houston,TX,Texas
1993-08-10,207,Houston,TX,Texas
1993-08-11,209,Houston,TX,Texas
1993-08-19,221,Houston,TX,Texas
1993-09-08,224,Houston,TX,Texas
1993-09-09,238,Houston,TX,Texas
1993-09-10,216,Houston,TX,Texas
1993-09-11,201,Houston,TX,Texas
1993-09-28,224,Houston,TX,Texas
1993-09-30,223,Houston,TX,Texas
1993-10-04,201,Houston,TX,Texas
1993-07-22,215,Huntsville,AL,Alabama
1993-07-31,204,Lake Charles,LA,Louisiana
1993-08-01,212,Lake Charles,LA,Louisiana
1993-06-18,208,Lancaster,PA,Pennsylvania
1993-01-12,208,Las Vegas,NV,Nevada
1993-08-21,207,Longview,TX,Texas
1993-03-23,208,Los Angeles,CA,California
1993-04-03,219,Los Angeles,CA,California
1993-04-04,203,Los Angeles,CA,California
1993-04-25,207,Los Angeles,CA,California
1993-04-29,221,Los Angeles,CA,California
1993-04-30,221,Los Angeles,CA,California
1993-05-01,218,Los Angeles,CA,California
1993-05-02,210,Los Angeles,CA,California
1993-05-09,223,Los Angeles,CA,California
1993-06-10,217,Los Angeles,CA,California
1993-06-12,214,Los Angeles,CA,California
1993-06-13,244,Los Angeles,CA,California
1993-06-14,271,Los Angeles,CA,California
1993-06-15,271,Los Angeles,CA,California
1993-06-18,235,Los Angeles,CA,California
1993-06-19,229,Los Angeles,CA,California
1993-06-20,217,Los Angeles,CA,California
1993-06-23,248,Los Angeles,CA,California
1993-06-24,232,Los Angeles,CA,California
1993-06-25,268,Los Angeles,CA,California
1993-06-26,274,Los Angeles,CA,California
1993-06-27,259,Los Angeles,CA,California
1993-06-28,212,Los Angeles,CA,California
1993-06-29,214,Los Angeles,CA,California
1993-06-30,249,Los Angeles,CA,California
1993-07-01,232,Los Angeles,CA,California
1993-07-02,222,Los Angeles,CA,California
1993-07-06,203,Los Angeles,CA,California
1993-07-07,208,Los Angeles,CA,California
1993-07-08,205,Los Angeles,CA,California
1993-07-10,219,Los Angeles,CA,California
1993-07-11,228,Los Angeles,CA,California
1993-07-15,203,Los Angeles,CA,California
1993-07-17,218,Los Angeles,CA,California
1993-07-18,234,Los Angeles,CA,California
1993-07-19,203,Los Angeles,CA,California
1993-07-22,203,Los Angeles,CA,California
1993-07-30,232,Los Angeles,CA,California
1993-07-31,244,Los Angeles,CA,California
1993-08-01,284,Los Angeles,CA,California
1993-08-02,229,Los Angeles,CA,California
1993-08-03,217,Los Angeles,CA,California
1993-08-04,221,Los Angeles,CA,California
1993-08-05,264,Los Angeles,CA,California
1993-08-06,240,Los Angeles,CA,California
1993-08-07,207,Los Angeles,CA,California
1993-08-18,210,Los Angeles,CA,California
1993-08-19,224,Los Angeles,CA,California
1993-08-20,219,Los Angeles,CA,California
1993-08-21,221,Los Angeles,CA,California
1993-08-22,244,Los Angeles,CA,California
1993-08-23,218,Los Angeles,CA,California
1993-08-24,239,Los Angeles,CA,California
1993-08-25,207,Los Angeles,CA,California
1993-08-28,218,Los Angeles,CA,California
1993-09-01,216,Los Angeles,CA,California
1993-09-02,235,Los Angeles,CA,California
1993-09-03,221,Los Angeles,CA,California
